Symbol	Liver_d16_Cyt49	Liver_d5_Cyt49	Liver_d8_Cyt49	Panc_d12_Cyt49	Panc_d5_Cyt49	Panc_d8_Cyt49	ESC_Cyt49
SCN7A	110.7260398	120.3660117	110.6041234	118.4694787	123.3971728	100.9413869	115.7308108
SCN8A	97.68126751	88.37084825	106.0963204	92.4007293	91.69890593	98.32437639	103.1235561
SCN9A	221.3773043	99.97945984	180.2093371	133.0149956	103.5034576	112.3807987	113.5822487
SCNM1	358.7265431	453.943916	352.6362283	434.1683737	452.4406241	414.6388781	467.8135617
SCNN1A	192.702224	851.1328483	546.2467486	645.1977308	774.2335034	233.1711408	2976.802181
SCNN1B	98.76888608	91.2691639	111.8945778	103.943498	105.4336525	100.2797333	108.3576311
SCNN1D	410.3814122	241.3273248	291.2956066	310.1223437	236.0333588	304.9097909	233.7818816
SCNN1G	106.3125918	103.5858452	106.214157	107.7303728	100.6827336	113.0518069	118.3475651
SCO1	1400.153354	1710.353668	1646.201905	1236.588301	1704.63153	1260.646619	2050.18009
SCO2	632.7746433	426.4649913	461.029227	406.6293668	374.1559721	382.11318	587.3541053
SCOC	1582.815967	1388.331299	1121.605569	2318.07104	1242.081295	2030.625635	920.4866491
SCP2	189.9408727	162.931037	217.3725085	127.7260425	146.1083582	123.5726405	134.4067803
SCPEP1	611.6512766	443.3425687	502.7661671	625.0953066	445.9679064	387.9461848	835.3524345
SCRG1	88.02167187	90.31408796	93.36568027	90.37444415	87.06142103	93.53136546	90.13406138
SCRIB	326.2030756	349.429788	342.1226289	349.5577373	354.294249	303.3111837	381.2908622
SCRN1	905.976558	971.2399541	1134.536042	1031.036567	721.5042631	780.4835041	1467.070753
SCRN2	124.0813948	134.2714937	122.5926265	122.3934309	130.3116677	121.3394121	128.1875041
SCRN3	130.1915234	136.7504577	123.2627019	135.8361383	139.2445045	136.2923074	148.7268038
SCRT1	98.11188056	94.00318798	101.7380969	100.1251305	95.96528709	95.37150012	98.80702641
SCRT2	97.34986526	89.43991917	99.68473544	102.0962394	94.7972663	94.19244046	95.19812683
SCT	108.7204915	120.8118531	116.6726296	114.2340627	109.0471395	103.3759196	112.8259969
SCTR	409.4825215	252.0952431	107.1196461	764.4076253	144.9066447	109.9318698	108.3728242
SCUBE1	105.0275459	103.5232367	115.8708297	107.052935	102.0419688	104.8967061	104.0578234
SCUBE2	98.2375459	93.4901696	95.41771447	119.74404	96.22286373	99.03006339	102.5449138
SCUBE3	153.6623158	94.11073775	154.9634467	131.8465986	101.291319	130.0541267	97.46778075
SCXA	115.7647304	120.1006218	128.2958329	110.4975556	115.2793549	117.1737901	135.7096636
SCXB	92.72477444	95.31955244	98.45254993	94.446093	99.91245159	94.18155197	98.46303488
SCYE1	103.2400416	103.3068423	111.6612043	102.3192156	112.4389231	106.6311726	102.4093351
SCYL1	1637.657096	1089.787217	1876.656963	1306.673992	1131.658345	1178.064151	956.6224756
SCYL1BP1	412.8546919	354.8418876	273.7352942	341.50394	296.9469777	314.1627522	310.1962752
SCYL2	978.7240376	739.8973078	1830.992538	1035.913221	747.8750706	1221.425471	607.9497184
SCYL3	227.8408999	194.0684781	186.6587623	195.0936808	192.0686836	203.1077306	161.9635705
SDAD1	1334.158871	1584.727209	1497.829672	1607.566214	1916.805316	2179.38393	1896.73387
SDC1	653.4733093	214.011462	190.927008	257.0232557	312.9949399	207.8051908	286.8165049
SDC2	631.0917449	366.0570662	382.5636045	284.208191	302.1581935	353.4469767	259.054796
SDC3	103.9780889	107.795667	104.0711431	104.7104231	104.0581603	104.1551411	107.7778519
SDC4	1092.542101	541.1216774	1038.318821	1028.258734	820.8112174	873.1449081	408.9095866
SDC4P	104.9356376	115.03152	100.8605068	106.8312257	104.0414673	97.98966593	105.4501292
SDCBP	993.7563413	1569.28931	1204.153559	1662.964441	1451.926073	2084.749377	1147.794791
SDCBP2	219.1773071	105.477059	104.4588479	115.9358135	112.5937852	108.2208396	106.3889143
SDCCAG1	324.0669085	424.3233138	343.2505205	345.0685078	384.2753047	309.7186016	325.6938805
SDCCAG10	1174.562912	2118.961132	1535.869851	1915.140793	2301.886721	2395.806633	2435.583691
SDCCAG3	472.0349225	525.0171883	470.0178459	430.426342	566.1687987	453.1893921	647.8984653
SDCCAG3L	112.0856918	123.7035707	124.727629	117.9728594	123.1124016	121.2245205	118.7889439
SDCCAG8	152.7965713	129.8863703	162.5789198	174.7757217	162.8793451	165.0263984	130.802195
SDF2	1576.818008	1154.333076	1457.112541	1772.73174	1158.971436	1696.203871	1223.793515
SDF2L1	1541.044449	1208.796616	1182.652944	1115.233765	917.7941833	842.9032772	1527.428849
SDF4	678.2882461	468.8313348	498.3453697	461.3535373	405.0019105	406.7840214	396.02666
SDHA	859.074087	491.2530149	560.1637957	566.4160145	625.2358818	437.8289817	791.9447859
SDHAF1	330.5145741	354.3951298	310.3012382	271.7370166	371.3812694	261.581565	300.1652983
SDHAF2	1531.085464	1582.363871	1429.110653	1535.132255	1479.224183	1645.732141	1671.944669
SDHALP1	534.300074	387.2528695	521.7262004	553.7164869	371.0802393	549.3480876	391.5989589
SDHAP2	1202.345182	1202.884874	1430.284952	1318.141731	1257.383404	1206.108594	738.4584668
SDHAP3	127.8398053	122.4684099	139.5612987	122.7236641	119.1453473	127.6237201	120.0119401
SDHB	2689.33515	2183.567847	1747.213439	1990.825063	1801.158837	1765.092621	3133.832654
SDHC	709.6823106	899.4234414	650.9496833	680.9906458	801.4853954	693.5862631	838.1395751
SDHD	1537.163082	1342.884813	1064.865116	1085.120119	1440.3964	1066.018063	1361.03519
SDK1	105.8696549	105.657072	101.9161589	119.1164188	108.6907608	105.286133	106.6737015
SDK2	132.9778558	153.7125314	134.4078497	134.8881483	137.4884733	142.9771447	142.2072944
SDPR	99.48381261	100.8563023	100.3855913	137.2389888	98.12697703	105.8392464	102.0559743
SDR39U1	116.6026967	137.5275198	121.1673629	127.6000345	125.3774029	127.1602449	149.9802253
SDR42E1	99.97177842	101.3683153	97.5195692	98.97093504	97.4844187	98.07577231	98.31484078
SDR9C7	99.28339265	103.314939	99.77782948	167.0811613	101.6787756	98.62452187	101.3360422
SDS	103.8620226	100.9661449	95.86191141	100.4315488	96.16231073	97.24248402	100.9412011
SDSL	349.3649961	132.6195007	287.2337796	563.3249064	152.3663401	753.0269516	156.8286868
SEBOX	108.4118535	103.9856729	101.8261238	101.2939586	103.6750651	95.41778767	100.8657322
SEC1	98.454629	94.91547486	100.7306412	95.72072858	110.340581	105.118048	105.1892198
SEC11A	4656.836607	5505.488335	4415.803209	5296.748925	6327.916451	4778.310106	5189.021492
SEC11B	88.86904221	89.96939476	94.31610927	96.87018641	88.8408007	97.02365714	90.80314252
SEC11C	2820.075216	1037.630862	891.1393846	4020.94697	818.6356475	2062.574255	1707.620726
SEC13	806.4104957	827.420382	702.0889711	641.7572662	803.4646542	581.4245598	804.2665532
SEC14L1	242.9530241	181.9175325	240.3148234	214.5212806	185.7021627	209.5183589	184.0165252
SEC14L2	140.2925943	94.74568387	101.1434248	100.7161179	90.17698843	98.09754197	92.08105544
SEC14L3	106.4440182	98.23264166	103.4726554	106.4332739	107.626881	101.2335255	101.7114479
SEC14L4	108.6596389	91.25146993	93.31050141	101.1851577	95.27364901	98.25918069	169.3466266
SEC14L5	108.6386207	106.391947	108.8156126	198.5445905	117.4242901	206.6221286	146.8123362
SEC15L2	108.7789033	112.5956874	107.6603681	110.5434609	109.6411885	110.3365502	106.5224753
SEC16A	685.1353942	393.2670053	948.1950455	529.1725487	518.2175834	590.8969022	417.8623907
SEC16B	97.4953744	95.33728552	107.797882	99.7294842	105.200369	98.58803599	99.61881955
SEC22A	377.2502572	414.060969	359.5246964	421.6738948	437.6953765	379.3241052	485.3118544
SEC22B	582.6818062	533.4357453	605.0857177	617.5287	628.2526051	635.6994671	447.4901648
SEC22C	342.2698901	461.0656935	294.1518556	426.3185803	413.0433138	378.3241567	606.8423309
SEC23A	258.2113603	193.032397	203.7669946	153.4683772	176.8372139	138.9751714	180.3648679
SEC23B	1212.781634	1311.277174	1260.121923	1469.694152	1278.17669	1586.153342	1378.321706
SEC23IP	567.4296249	396.3585688	558.1275444	450.4082111	455.014971	590.2611705	517.3754525
SEC24A	583.5067531	319.0682336	646.2457836	334.5591342	337.0305202	359.5986301	316.9820413
SEC24B	244.7137525	248.7419867	247.4439153	258.9748642	244.0524849	252.7718559	210.850889
SEC24C	965.0630544	623.0681802	1150.519685	870.3755886	707.5997672	785.5398854	646.0752604
SEC24D	451.6066684	387.4611945	525.4121378	379.8197761	324.0048082	327.2170706	362.2449277
SEC31A	1563.155495	895.8361933	1718.180109	1105.471612	946.5051294	1168.932868	714.0800023
SEC31B	119.2957874	110.8328355	125.2685478	119.3206604	117.0732148	118.7175686	107.6138602
SEC61A1	3173.520126	2872.939947	4258.48499	3054.928395	2289.036877	2210.4248	2712.247958
SEC61A2	160.2004167	404.9556887	245.610422	228.6464834	249.018564	222.6510325	338.688334
SEC61B	5935.527061	4900.115026	5925.8735	6297.483545	4033.518525	7941.149548	4611.735724
SEC61G	7596.292628	8026.929266	7324.813273	7408.925651	6769.585644	7900.771287	7788.54504
SEC62	242.9696764	219.786241	217.6670543	292.217608	246.2728798	230.1172159	209.1045084
SEC63	322.4831085	229.7736976	376.3228076	219.9106084	248.0759181	216.9993336	275.6293631
SECISBP2	633.9483232	747.4187519	686.8505961	769.6166659	842.3697008	813.6136305	745.511582
SECISBP2L	696.764855	378.1704991	610.0097476	520.9668476	377.8584625	559.1600067	325.4656686
SECTM1	126.5147926	116.4442327	122.6604766	119.6103602	123.5062907	114.7611135	120.2230863
SEH1L	284.8115008	401.1644109	285.3381396	272.3363215	398.3531944	238.0084659	467.2649796
SEL1L	141.1400716	112.9394869	145.1177831	122.8407284	123.5559611	130.6679034	104.8288813
SEL1L2	104.0661302	105.9004238	106.3015763	97.83796433	101.0612167	91.2081322	96.24494856
SEL1L3	672.5487371	841.9291392	368.3742262	1689.179965	744.7688365	739.4764721	796.1433636
SELE	110.6105489	107.1096456	112.2779235	108.4133423	113.330198	108.3876232	108.0790282
SELENBP1	281.2737726	235.3693252	244.5708998	323.1465155	334.909895	253.2828097	245.3887554
Selenoprotein 15	2333.160131	2661.429416	2371.389767	2291.135821	2736.463909	2863.750067	2042.534904
SELI	371.7407022	449.3962563	362.2265984	263.7252733	303.0319787	204.1903571	355.5402141
SELK	657.8544621	623.1105741	659.3173246	770.480355	574.22532	670.9001807	443.2932961
SELL	91.70154348	87.76059934	99.91277867	92.51809417	95.14816279	92.31017602	93.40351033
SELM	184.6325836	250.4274104	307.6716299	166.0621145	333.4489841	149.2648032	339.5472481
SELO	236.2353376	259.3360266	230.9901452	196.8604067	273.2562077	194.7859753	221.1496235
SELP	100.9617569	89.26183372	94.48112645	89.11005944	90.68110294	93.04950441	91.06891985
SELPLG	96.72411657	99.28769982	107.1359852	92.64577205	100.9588905	101.6202517	100.4665601
SELS	1548.604703	1404.725548	1163.347228	1214.506837	1078.26312	1125.911522	1051.546224
SELT	402.9664677	421.321572	387.9196404	540.2219315	347.979858	376.9228883	344.7489894
SELV	164.2976876	297.1316138	254.3333783	187.0809287	306.8096392	229.3520628	350.971089
SEMA3A	147.6292977	161.7204853	193.1290148	293.6246155	114.5543268	136.1106414	911.1485486
SEMA3B	169.769125	97.60238551	120.3322067	110.0041766	99.53121122	119.9341573	111.1229984
SEMA3C	163.892823	103.6615859	127.8237918	331.7915838	99.97516733	224.1149013	108.4220527
SEMA3D	105.4770861	99.43004716	122.4964625	115.4688508	119.1263649	103.2188611	103.1152624
SEMA3E	736.1144287	624.6530025	1186.884708	743.4545676	893.0492444	1112.20467	519.2203397
SEMA3F	131.3270564	281.6137798	197.9699573	137.5278234	213.0311992	141.1894773	197.9906701
SEMA3G	89.49913492	168.1174216	93.45608633	96.99090484	95.65352754	86.12448877	101.4424743
SEMA4A	118.2798783	150.6624654	136.4165504	124.1581825	142.6236987	114.1277449	191.3856614
SEMA4B	215.9068322	206.1289502	220.0828823	187.4973186	232.1891401	198.2051733	263.720133
SEMA4C	297.0128565	514.3063896	361.7941954	290.926239	480.1990096	326.2069295	463.1656545
SEMA4D	337.9675799	659.7918991	568.0397207	562.9944137	740.7591248	532.1596939	893.1604631
SEMA4F	170.2089414	255.0997585	192.1187061	236.4905316	238.7418882	238.4546244	215.4157294
SEMA4G	204.7057768	125.3254849	169.2038241	133.7863029	132.5981851	131.8997054	117.8881458
SEMA5A	105.5327651	164.2157622	119.8355384	117.4863865	127.1642099	106.5181282	125.0705224
SEMA5B	113.3361923	133.5679949	114.6393404	107.1596524	122.3824217	108.9470241	134.9477247
SEMA6A	1907.636939	2290.44471	3878.010257	2361.221935	3296.718075	5592.419347	4662.364507
SEMA6B	167.9104069	164.8377379	140.9577826	148.6139917	163.0922947	148.9119736	158.0696669
SEMA6C	202.3341329	218.2179554	471.194444	225.1505358	250.867194	290.8922658	169.8467148
SEMA6D	103.4868529	107.3389328	104.4630873	106.6469328	99.32568917	110.216418	102.4971939
SEMA7A	106.095975	110.4043925	103.3567802	104.5759282	106.8248092	110.3054898	108.7972127
SEMG1	95.96787902	104.3437709	92.44440734	93.84862472	95.44892101	91.80226844	148.7781158
SEMG2	95.72861517	98.02511903	97.66709735	92.83086167	93.96576324	101.0703097	99.06428288
SENP1	110.3105531	121.6212271	120.8867786	120.3275194	118.5549944	118.5110003	116.6236216
SENP2	471.5475116	456.0393519	599.4850075	475.0884277	561.7567675	639.7204582	592.1903157
SENP3	116.4989484	124.9192323	138.5299402	123.9792771	135.1887985	127.6082444	140.3105018
SENP5	273.934687	313.5810521	304.3615956	325.9868816	324.6382807	318.8972933	269.5722648
SENP6	353.5645303	335.817665	411.9915109	400.089442	375.4649917	462.6079807	322.0457371
SENP7	535.865592	304.1552244	478.524891	728.7687679	384.582346	640.230857	251.7058543
SENP8	123.7844318	152.9598541	141.8135783	122.9020651	147.4358188	140.9531173	136.0453247
SEPHS1	1197.102921	1696.629323	1306.653532	1285.830488	1840.433123	1447.550978	4999.272474
SEPHS2	591.8079514	476.7609971	338.1965641	591.5830528	573.5885728	447.3744909	881.3577352
SEPN1	337.8190656	359.8431846	466.090559	321.5235889	440.6554078	319.4671035	505.957251
SEPP1	3954.870666	453.507588	1342.31846	924.5324147	256.0063541	1111.517601	192.9929826
SEPSECS	144.1131101	167.8250217	143.8496385	147.4164367	138.9953624	151.0613749	134.2479877
Septin 1	115.4195777	116.8405547	111.2316118	113.4242472	118.7577494	111.446531	110.8940642
Septin 10	147.7814755	255.4698538	159.4418039	146.3494816	251.0761241	143.2780348	228.9173221
Septin 11	1145.160799	1058.363932	1770.930488	838.2414778	961.3120339	1099.531764	783.2048392
Septin 12	120.4545106	116.4132904	120.671661	119.7481186	120.1896383	122.3675475	119.9695635
Septin 13	129.0949624	133.2485616	133.8225235	126.6389535	148.6978917	129.9203173	128.5939009
Septin 14	93.04760125	94.63569455	89.51695521	95.60254026	93.07125727	97.93782255	92.7056598
Septin 2	2545.978348	1746.478818	2989.742016	2996.402881	2282.960087	3015.856538	2153.945361
Septin 3	255.2792118	544.5628589	557.4744851	1216.35734	890.9798607	1787.366429	888.4492129
Septin 4	113.6922299	113.5096786	107.7960577	118.4874118	114.0604235	110.3827972	152.0615476
Septin 5	117.569071	200.6284741	128.406428	212.1638018	128.3501677	135.341023	120.8605959
Septin 6	176.0238115	118.9066859	149.647111	189.2744424	127.3297408	193.1389957	178.5182428
Septin 7	616.6951842	476.914814	803.2264513	561.7362503	494.3933602	512.2661446	447.581193
Septin 8	117.3428812	117.9480385	118.2204413	118.2803966	116.6983235	119.2915764	116.695442
Septin 9	7397.234121	7159.259265	9413.579619	6866.052461	7380.800868	7785.451599	6518.057086
SEPW1	1967.025652	1296.118018	1953.52518	2446.117559	1211.554669	2210.020489	2450.519093
SEPX1	1208.559204	1304.869361	777.7249661	1706.999217	1058.989441	1138.081917	1433.31707
SERAC1	148.2334055	162.7983414	162.1545032	171.7218911	153.9632155	167.143044	132.1225829
SERBP1	1119.832291	1762.690153	1219.240901	1035.173593	2055.719763	954.8487821	1619.284177
SERF1A	154.0411938	204.8751566	152.7030008	230.0719422	195.1678466	255.4076485	225.712443
SERF1B	705.8373656	1268.760864	737.675478	1436.620462	1111.351001	1418.666596	1256.177587
SERF2	3826.014715	3197.258327	3565.621059	3289.429699	2696.762755	2896.214917	3261.621543
SERGEF	343.5771554	449.7332446	343.1798159	335.8721821	520.0182405	381.8186399	496.0985798
SERHL	100.3760832	141.9077209	104.7220776	105.1420599	110.8255737	102.7950217	108.761614
SERHL2	93.73665176	140.6008788	96.4334612	95.20796027	97.59700534	98.41944538	98.95289871
SERINC1	908.8296226	588.5471225	942.7897263	1004.982927	600.9682986	1126.257343	446.6450646
SERINC2	335.386316	215.0195132	185.8382064	212.8174611	186.3928436	316.8760717	194.9502806
SERINC3	463.0952679	446.4757654	308.5622762	390.6467923	320.9673021	373.0434616	326.8629015
SERINC4	114.4854151	113.6026407	108.5407916	116.878188	116.6208261	106.1436088	116.9294875
SERINC5	111.1416577	102.065739	114.3719017	114.2965173	109.71123	113.2877844	104.240956
SERP1	1166.337406	992.6925138	1173.064302	1106.31876	1124.567688	1086.434309	877.2341231
SERP2	135.2158749	108.4450748	136.836489	275.5837955	147.6703896	244.3512467	144.7062161
SERPINA1	8189.32796	100.5935119	3771.491748	884.3060602	104.3181474	469.3019592	101.9694331
SERPINA10	200.8303352	115.9943978	123.716541	124.0033696	120.4008615	113.2151941	111.3477784
SERPINA11	832.5512592	111.3156111	121.2448551	114.077416	101.2167837	114.6729177	110.7423021
SERPINA12	93.26673818	93.39277625	88.3897632	94.8764998	92.32650323	92.86016071	91.94423568
SERPINA13	91.94230024	90.35478742	89.08622127	89.638004	88.67139565	90.92626516	90.43974929
SERPINA2	97.62488532	98.6954373	97.18512449	98.97106779	98.93024924	96.60132772	98.17441209
SERPINA3	7275.435968	109.5593886	272.3064344	2077.789856	97.94296699	429.8483673	103.3032661
SERPINA4	180.0256621	97.57013589	105.5455529	102.9473229	97.47500677	104.3774336	96.95300462
SERPINA5	6595.056294	123.667673	2597.535183	938.4330502	142.3143316	354.8785868	140.3437722
SERPINA6	456.6294905	86.32046698	91.33490208	88.20198752	89.47518347	87.08834854	88.95708049
SERPINA7	1628.184088	91.5126057	90.86062031	97.15447787	96.39510895	92.01478249	91.9516408
SERPINA9	101.8212937	99.91088385	97.66339816	100.1415269	97.4386148	94.59811835	96.90254117
SERPINB1	148.6492616	110.1270731	132.6285002	160.6441175	118.5827097	160.5348271	237.8412287
SERPINB10	101.5566432	96.19602513	102.038989	102.875206	99.87154378	101.4160414	106.6726926
SERPINB11	102.8113161	107.597153	102.8515215	100.0999757	112.6707573	102.971452	103.7433102
SERPINB12	87.6835201	87.82846892	85.9990051	86.72384573	86.7985194	86.06330214	87.96069993
SERPINB13	111.7742554	101.7069592	107.6132553	102.6349969	106.7743049	101.2797628	105.3447917
SERPINB2	117.3832688	100.5564737	100.8806091	126.966526	98.05574963	102.0415903	98.70129192
SERPINB3	90.67429176	92.5727185	92.73588381	89.79117054	92.68122257	92.17693463	92.89774283
SERPINB4	92.99172232	89.17406757	96.56380162	88.20724525	89.9117099	96.97368078	102.6360237
SERPINB5	100.9312608	98.58940684	110.5171016	110.7483916	102.7156788	100.7212285	108.1628018
SERPINB6	1645.98758	1277.076021	1407.516351	3340.460234	1180.88957	2213.391514	702.0069905
SERPINB7	105.5562409	104.255804	118.4612167	113.4667426	105.5214211	106.8415544	103.0164842
SERPINB8	143.4950298	102.6856421	114.1609348	129.3984232	103.5353755	143.4499612	107.8133183
SERPINB9	131.8093396	140.7263474	187.4175487	123.7723413	133.9827319	133.0866278	132.9618796
SERPINC1	5273.121205	89.12922793	123.4083129	91.85805638	93.69549619	95.84375427	92.8177424
SERPIND1	1685.384757	90.25950855	232.3414412	128.4846042	94.41394016	102.6115331	95.69038764
SERPINE1	339.3976389	144.8233465	128.1927539	121.038817	133.0853042	126.6580583	147.4391033
SERPINE2	2878.322735	14302.68263	6027.297708	1703.121373	6821.243539	2077.880162	6047.745048
SERPINE3	102.9486894	104.0391432	100.5132376	100.2094658	96.99357526	96.73583978	97.53786296
SERPINF1	2188.882788	117.1426982	571.8888903	611.4146045	161.0089972	1431.947532	181.6669164
SERPINF2	2567.85824	89.20553144	369.1627934	233.0155246	99.34712289	165.4045808	98.43888
SERPING1	995.6075147	219.0331874	402.9142794	438.3045636	300.7176173	502.92946	225.2039222
SERPINH1	2232.218307	3405.838507	5078.668647	1312.116226	2856.908961	1548.786975	3071.451218
SERPINI1	326.7645463	230.8277413	221.5102183	707.3213427	164.8001878	474.6012334	282.7813021
SERPINI2	104.0037716	88.90001689	96.77346191	180.2357261	93.1953138	116.0543916	92.03851586
SERTAD1	340.7141079	347.7457704	314.3383918	269.8046852	251.6759411	253.3312359	272.3996412
SERTAD2	2066.330134	1690.739682	1526.866734	1915.568402	1380.540298	1835.917371	523.8547557
SERTAD3	263.4304787	404.8418652	347.8216248	243.2164063	394.7248877	254.0712883	275.2679032
SERTAD4	101.4871212	111.4609929	104.1348365	112.2366181	119.0974371	107.7057448	197.7647975
SESN1	433.4451986	430.3477175	646.2421788	395.4610183	365.5685201	341.0823955	381.2525937
SESN2	175.0822842	130.1423742	183.1501302	117.8850687	130.0563074	120.0556282	122.9484562
SESN3	222.3976025	149.1984576	272.2835789	149.1564857	135.8211413	181.3440854	149.1308929
SESTD1	789.4028527	630.4537463	767.636812	780.610601	506.6501686	801.3875722	428.4457368
SET	4886.139228	7198.788949	6065.594535	5849.437825	7966.999471	6367.800375	8575.050367
SETBP1	429.2611948	277.6791525	592.8135692	522.8129804	402.272575	802.0229191	166.304604
SETD1A	299.2028684	362.0503625	364.7108411	276.2773336	394.2379722	347.5275229	367.4347668
SETD1B	139.1041742	167.8930312	156.1062953	127.8020653	176.8812925	138.085589	141.1603578
SETD2	1118.214903	980.1091128	1474.881486	1104.045676	1097.474722	1168.722352	865.7080819
SETD3	880.0986547	939.1990254	1053.166241	747.5897151	881.1259882	651.7936345	907.2732533
SETD4	139.2950051	153.6290089	153.8535688	152.8457946	169.4483921	170.7966527	202.2966989
SETD5	155.523881	139.0458285	138.0438909	146.3564356	147.5136363	134.0408119	148.7389332
SETD6	244.7629204	269.4669553	257.4604394	276.3068135	365.4542124	400.7453177	399.3220371
SETD7	95.86113242	93.90448431	102.9817852	99.20270994	94.36687598	96.70934737	97.99781091
SETD8	323.7069749	385.2010207	352.2985671	238.8743096	305.4155475	218.2756811	223.8792635
SETDB1	468.611068	479.1041782	433.3875727	486.9355576	542.6957684	593.3145084	466.6861294
SETDB2	391.6005293	295.5626642	420.7469455	373.513343	344.1053023	406.5864429	394.3336973
SETMAR	777.3671945	1059.228828	848.1704671	1153.385619	1335.735232	1139.057697	869.140338
SETX	188.5018819	205.1415574	216.4344885	161.0261557	186.7195202	185.67397	198.7716465
SEZ6	104.710249	105.8443146	105.3978151	260.0271918	100.0007775	121.3176328	104.9966286
SEZ6L	84.54355538	99.7198659	86.35481474	231.9213026	88.43000307	214.5437021	89.48058755
SEZ6L2	338.4606964	409.7027405	368.070798	527.1152217	354.2480476	299.0007557	483.5820488
SF1	151.4099444	150.2672538	163.5337514	150.6650906	154.1537202	158.4374101	142.7615569
SF3A1	148.2262684	152.5294121	173.4986377	147.4499522	195.4740169	181.7134316	171.3832274
SF3A2	760.205112	997.1774384	845.173062	793.7441523	1264.80399	946.2090241	1037.492564
SF3A3	1265.302045	2312.533774	1418.843609	1489.371404	2358.872702	1734.313584	2773.401511
SF3B1	849.7919636	1091.399408	1107.413038	1087.407373	1188.178447	1277.003091	1146.839892
SF3B14	2560.505016	3529.560301	2047.708457	2949.826124	2999.357011	3166.551818	3358.323349
SF3B2	1170.099808	1178.061094	1255.759216	1141.962587	1218.245054	1278.817458	1372.048136
SF3B3	470.9282111	614.9829875	392.8605151	437.9062932	685.311932	396.0757501	630.1243199
SF3B4	1681.083078	2308.37207	2110.260746	1987.441822	2669.500643	2638.30141	2823.457486
SF3B5	942.1016806	1771.833983	1129.80626	1475.289143	1267.47658	1496.999654	1822.972335
SF4	467.2525379	488.5417275	568.5663992	528.5875448	545.660335	633.0755873	534.8956012
SFI1	134.0548454	109.0540574	114.1751962	108.6912444	114.0654639	122.1265186	105.7806992
SFMBT1	136.8639056	125.2316914	116.8612959	156.5048388	118.3314983	143.3171411	159.6297827
SFMBT2	108.7010698	101.9410055	121.8736128	118.103416	103.8252337	115.3680252	104.76787
SFN	98.92162898	95.57919405	97.02119159	95.05638059	96.14239524	99.64374754	114.1481343
SFPQ	300.1249821	397.6971632	550.4464618	366.3350998	549.0332161	551.7487316	510.2211824
SFRP1	659.1517294	5943.740897	3143.786014	2020.485993	2930.312095	1260.295696	2407.655719
SFRP2	99.74774552	128.8239243	97.00085683	95.24754106	93.74374043	103.37469	1966.362695
SFRP4	106.9518961	109.5507615	106.1160811	107.0753818	104.3363729	106.6777999	110.491859
SFRP5	375.5765403	100.5020143	135.4648448	316.9466483	136.8704419	142.6430741	96.33662891
SFRS1	3510.483709	3958.770503	4020.325052	4122.610367	4916.651712	4034.529663	4863.622032
SFRS10	2229.228028	3447.972873	2444.831148	2985.594504	3512.502582	3191.955627	3871.423361
SFRS11	524.8893652	526.3529805	680.3701979	621.8266095	623.0549841	710.5469009	535.5288192
SFRS12	375.5958589	314.4649143	480.2326383	426.5718319	388.0135407	507.2803111	279.2567586
SFRS12IP1	165.4779737	222.7711816	147.9978641	177.7988714	179.9237508	180.7616207	185.0088618
SFRS13A	305.1701145	343.4493795	276.4926521	335.64253	384.7653765	378.4395241	413.6391226
SFRS13B	331.7336599	528.8656277	358.5369419	447.3942814	440.9885252	437.4928301	276.9913419
SFRS14	1158.948631	1080.135814	1042.310248	1456.167663	1173.386025	1215.860386	1455.948778
SFRS15	323.3834788	468.396065	426.4409667	331.9779003	421.1924078	354.5394179	460.3004987
SFRS16	197.3783948	182.6823653	216.9706971	163.4966138	196.3162729	192.5244257	179.2898503
SFRS17A	1263.958623	817.7658619	1024.272241	996.9222704	821.4635437	1014.468814	929.2222621
SFRS18	1913.589611	2114.299985	1567.638604	2341.248258	1926.871593	2548.591213	1364.507798
SFRS2	4012.262603	5113.430379	5240.91394	4951.936761	6187.537177	5757.574358	6570.408877
SFRS2B	1040.575345	773.2199756	713.5309501	900.2093798	799.3958795	754.165893	634.3390537
SFRS2IP	746.5362754	770.6494979	950.5821172	805.66643	853.6149741	1015.675043	578.5331948
SFRS3	395.5599921	755.7018826	612.094428	543.1559481	920.5234677	831.6277901	762.6432066
SFRS4	2990.175249	3186.387109	3034.609292	3183.212278	3221.57739	3053.962911	3013.659476
SFRS5	4328.242512	4191.336077	3879.916074	4434.392235	4927.562259	4989.01016	3240.888412
SFRS6	6299.740974	5636.143781	6973.692465	7612.074758	6838.158816	8256.586647	5433.654778
SFRS7	1586.548115	3082.331498	2089.347691	2102.244109	3324.528643	2494.39791	2407.304567
SFRS8	349.226196	411.3610632	380.6997628	356.3322854	438.3375529	517.4856125	382.3471952
SFRS9	5514.983636	5859.376688	6106.855076	6727.205883	5974.847272	6945.190264	5763.991769
SFT2D1	1456.483131	2499.423697	1305.238619	1838.910489	2312.610063	1952.898899	3089.792363
SFT2D2	153.7654053	148.777178	157.4607196	137.7851998	130.9796834	140.9114279	139.8929524
SFT2D3	248.4488645	252.9913661	211.4490567	257.3123159	319.6499046	278.4273043	204.833924
SFTA1P	93.60416985	95.54571679	92.15756407	90.34464642	92.86064172	96.43733788	96.07890537
SFTA2	94.34437228	101.2846234	97.64603349	97.2148879	94.95537394	96.83347327	95.02527756
